,0
0,1
1,1
2,0
3,0
4,0
5,0
6,-2
7,-3
8,-1
9,-2
10,-4
11,-3
12,-2
13,-3
14,-4
15,-5
16,-6
17,-6
18,-7
19,-8
20,-7
21,-10
22,-10
23,-2
24,0
25,-14
26,-19
27,2
28,15
29,-11
30,-42
31,-5
32,101
33,173
34,139
35,27
36,-88
37,-162
38,-186
39,-188
40,-189
41,-182
42,-158
43,-112
44,-49
45,12
46,56
47,88
48,109
49,123
50,141
51,158
52,153
53,127
54,96
55,76
56,72
57,71
58,61
59,36
60,6
61,-5
62,7
63,4
64,-29
65,-56
66,-61
67,-65
68,-84
69,-115
70,-140
71,-140
72,-121
73,-105
74,-94
75,-77
76,-42
77,-5
78,6
79,5
80,28
81,55
82,50
83,26
84,15
85,31
86,59
87,80
88,106
89,142
90,142
91,96
92,75
93,110
94,161
95,191
96,194
97,178
98,168
99,176
100,188
101,201
102,213
103,223
104,235
105,224
106,187
107,160
108,148
109,129
110,112
111,95
112,59
113,20
114,-18
115,-56
116,-55
117,-27
118,-37
119,-78
120,-94
121,-90
122,-92
123,-116
124,-170
125,-214
126,-218
127,-206
128,-191
129,-171
130,-175
131,-200
132,-208
133,-202
134,-190
135,-182
136,-212
137,-269
138,-295
139,-281
140,-258
141,-243
142,-250
143,-257
144,-238
145,-217
146,-206
147,-184
148,-173
149,-180
150,-164
151,-134
152,-125
153,-114
154,-90
155,-71
156,-54
157,-52
158,-76
159,-72
160,-29
161,-19
162,-54
163,-76
164,-47
165,15
166,51
167,22
168,-25
169,-38
170,-33
171,-20
172,3
173,12
174,8
175,31
176,78
177,110
178,120
179,122
180,119
181,101
182,80
183,79
184,89
185,89
186,100
187,129
188,128
189,91
190,74
191,93
192,122
193,146
194,154
195,160
196,176
197,183
198,178
199,181
200,176
201,153
202,156
203,186
204,194
205,172
206,152
207,148
208,160
209,174
210,168
211,151
212,133
213,105
214,81
215,74
216,74
217,83
218,101
219,101
220,94
221,103
222,95
223,67
224,71
225,92
226,78
227,70
228,97
229,98
230,57
231,28
232,30
233,53
234,81
235,82
236,61
237,52
238,56
239,58
240,66
241,78
242,89
243,100
244,99
245,85
246,78
247,75
248,55
249,31
250,22
251,22
252,27
253,47
254,80
255,102
256,80
257,27
258,6
259,32
260,55
261,59
262,66
263,58
264,24
265,8
266,21
267,32
268,30
269,18
270,3
271,-10
272,-24
273,-38
274,-33
275,-16
276,-3
277,7
278,4
279,-23
280,-35
281,-15
282,-5
283,-24
284,-51
285,-75
286,-89
287,-102
288,-130
289,-153
290,-151
291,-158
292,-180
293,-171
294,-134
295,-112
296,-107
297,-122
298,-168
299,-213
300,-218
301,-186
302,-143
303,-129
304,-161
305,-198
306,-203
307,-199
308,-209
309,-213
310,-198
311,-170
312,-144
313,-128
314,-124
315,-122
316,-114
317,-115
318,-141
319,-170
320,-169
321,-159
322,-180
323,-209
324,-205
325,-180
326,-170
327,-175
328,-176
329,-168
330,-159
331,-159
332,-169
333,-193
334,-221
335,-221
336,-185
337,-153
338,-162
339,-186
340,-184
341,-160
342,-145
343,-146
344,-152
345,-165
346,-187
347,-195
348,-190
349,-201
350,-221
351,-222
352,-213
353,-210
354,-201
355,-185
356,-180
357,-187
358,-198
359,-200
360,-174
361,-142
362,-154
363,-194
364,-209
365,-204
366,-210
367,-219
368,-224
369,-240
370,-259
371,-264
372,-261
373,-262
374,-264
375,-254
376,-228
377,-192
378,-176
379,-195
380,-229
381,-256
382,-276
383,-292
384,-281
385,-228
386,-161
387,-121
388,-128
389,-157
390,-171
391,-165
392,-163
393,-169
394,-165
395,-164
396,-180
397,-180
398,-146
399,-122
400,-138
401,-158
402,-154
403,-143
404,-146
405,-150
406,-131
407,-105
408,-102
409,-116
410,-126
411,-146
412,-159
413,-131
414,-89
415,-88
416,-112
417,-128
418,-145
419,-155
420,-129
421,-83
422,-58
423,-60
424,-61
425,-51
426,-51
427,-66
428,-69
429,-57
430,-53
431,-47
432,-23
433,-4
434,-11
435,-37
436,-65
437,-84
438,-83
439,-83
440,-101
441,-120
442,-117
443,-103
444,-105
445,-134
446,-163
447,-153
448,-113
449,-86
450,-84
451,-89
452,-88
453,-73
454,-52
455,-42
456,-46
457,-54
458,-46
459,-17
460,12
461,5
462,-27
463,-40
464,-24
465,-7
466,-4
467,-6
468,-14
469,-31
470,-38
471,-15
472,19
473,17
474,-18
475,-27
476,8
477,28
478,8
479,-17
480,-20
481,-14
482,-11
483,-1
484,18
485,29
486,27
487,34
488,51
489,57
490,60
491,80
492,98
493,91
494,79
495,93
496,134
497,162
498,148
499,124
500,127
501,143
502,136
503,111
504,90
505,84
506,92
507,107
508,125
509,149
510,171
511,190
512,199
513,193
514,190
515,212
516,238
517,249
518,247
519,230
520,204
521,198
522,214
523,235
524,257
525,269
526,266
527,274
528,299
529,318
530,317
531,299
532,281
533,280
534,283
535,276
536,267
537,249
538,211
539,177
540,163
541,153
542,147
543,152
544,161
545,171
546,173
547,155
548,144
549,156
550,168
551,176
552,192
553,205
554,202
555,188
556,171
557,174
558,199
559,213
560,207
561,207
562,213
563,208
564,201
565,210
566,230
567,245
568,251
569,262
570,283
571,290
572,274
573,250
574,245
575,275
576,323
577,343
578,323
579,295
580,280
581,271
582,257
583,239
584,226
585,224
586,227
587,231
588,230
589,219
590,213
591,236
592,286
593,322
594,307
595,262
596,242
597,259
598,277
599,284
600,285
601,272
602,257
603,255
604,256
605,252
606,243
607,219
608,186
609,168
610,160
611,161
612,190
613,241
614,270
615,257
616,234
617,234
618,253
619,269
620,278
621,287
622,288
623,282
624,278
625,272
626,271
627,296
628,329
629,329
630,307
631,290
632,281
633,280
634,288
635,291
636,281
637,272
638,271
639,273
640,276
641,279
642,284
643,291
644,291
645,277
646,265
647,277
648,307
649,331
650,343
651,357
652,359
653,330
654,293
655,296
656,328
657,331
658,289
659,244
660,226
661,237
662,267
663,299
664,304
665,281
666,264
667,272
668,278
669,259
670,237
671,243
672,267
673,268
674,239
675,210
676,205
677,206
678,184
679,156
680,158
681,174
682,173
683,168
684,188
685,216
686,215
687,184
688,152
689,142
690,159
691,183
692,182
693,145
694,115
695,142
696,204
697,248
698,263
699,252
700,219
701,189
702,182
703,182
704,180
705,171
706,150
707,143
708,164
709,183
710,182
711,177
712,172
713,166
714,160
715,143
716,118
717,102
718,107
719,143
720,184
721,182
722,156
723,146
724,136
725,118
726,113
727,105
728,87
729,90
730,99
731,79
732,55
733,52
734,50
735,48
736,59
