,0
0,-2
1,-1
2,1
3,2
4,3
5,3
6,3
7,2
8,1
9,-1
10,-2
11,-3
12,-5
13,-9
14,-8
15,-2
16,3
17,4
18,5
19,6
20,-3
21,-16
22,-11
23,10
24,7
25,-29
26,-39
27,12
28,51
29,-4
30,-76
31,6
32,250
33,440
34,382
35,118
36,-175
37,-379
38,-498
39,-567
40,-574
41,-509
42,-404
43,-295
44,-171
45,-18
46,138
47,264
48,361
49,448
50,528
51,573
52,561
53,514
54,463
55,401
56,316
57,222
58,144
59,97
60,70
61,28
62,-37
63,-96
64,-151
65,-228
66,-293
67,-295
68,-267
69,-279
70,-341
71,-398
72,-408
73,-372
74,-333
75,-312
76,-285
77,-236
78,-186
79,-143
80,-96
81,-46
82,-2
83,35
84,77
85,127
86,180
87,223
88,271
89,336
90,404
91,465
92,531
93,576
94,561
95,524
96,525
97,545
98,533
99,488
100,447
101,429
102,426
103,420
104,402
105,374
106,339
107,304
108,268
109,223
110,165
111,101
112,50
113,23
114,3
115,-40
116,-106
117,-164
118,-198
119,-229
120,-280
121,-344
122,-394
123,-426
124,-464
125,-500
126,-514
127,-519
128,-548
129,-603
130,-651
131,-662
132,-634
133,-624
134,-670
135,-728
136,-744
137,-724
138,-707
139,-706
140,-714
141,-717
142,-696
143,-649
144,-600
145,-569
146,-550
147,-528
148,-513
149,-504
150,-477
151,-432
152,-404
153,-389
154,-362
155,-328
156,-302
157,-277
158,-267
159,-270
160,-243
161,-188
162,-168
163,-200
164,-212
165,-154
166,-72
167,-39
168,-51
169,-46
170,-11
171,27
172,63
173,99
174,127
175,153
176,177
177,182
178,195
179,233
180,259
181,252
182,257
183,296
184,334
185,353
186,368
187,383
188,386
189,368
190,342
191,339
192,366
193,392
194,399
195,415
196,448
197,468
198,465
199,458
200,457
201,455
202,460
203,465
204,455
205,450
206,481
207,522
208,532
209,516
210,502
211,491
212,479
213,480
214,494
215,508
216,516
217,510
218,477
219,441
220,434
221,446
222,451
223,455
224,465
225,469
226,460
227,446
228,439
229,450
230,476
231,501
232,507
233,496
234,475
235,450
236,430
237,414
238,393
239,370
240,356
241,344
242,320
243,291
244,269
245,252
246,260
247,293
248,306
249,282
250,250
251,215
252,173
253,156
254,164
255,155
256,128
257,104
258,93
259,98
260,112
261,108
262,80
263,39
264,-1
265,-15
266,-8
267,-7
268,-11
269,-14
270,-39
271,-75
272,-82
273,-53
274,-29
275,-51
276,-114
277,-153
278,-143
279,-131
280,-134
281,-130
282,-135
283,-156
284,-169
285,-172
286,-181
287,-200
288,-233
289,-268
290,-284
291,-289
292,-281
293,-246
294,-234
295,-280
296,-327
297,-329
298,-312
299,-301
300,-312
301,-339
302,-345
303,-334
304,-350
305,-380
306,-398
307,-415
308,-429
309,-443
310,-475
311,-487
312,-456
313,-441
314,-455
315,-462
316,-481
317,-515
318,-506
319,-469
320,-463
321,-482
322,-506
323,-531
324,-538
325,-536
326,-561
327,-599
328,-624
329,-630
330,-610
331,-588
332,-604
333,-633
334,-635
335,-636
336,-647
337,-634
338,-599
339,-587
340,-629
341,-699
342,-731
343,-703
344,-672
345,-664
346,-650
347,-631
348,-628
349,-624
350,-608
351,-590
352,-579
353,-584
354,-605
355,-627
356,-638
357,-636
358,-618
359,-600
360,-607
361,-630
362,-651
363,-651
364,-619
365,-574
366,-563
367,-589
368,-612
369,-615
370,-601
371,-582
372,-576
373,-594
374,-620
375,-626
376,-589
377,-538
378,-529
379,-562
380,-593
381,-604
382,-605
383,-599
384,-602
385,-624
386,-628
387,-585
388,-529
389,-511
390,-534
391,-560
392,-562
393,-552
394,-549
395,-533
396,-497
397,-493
398,-537
399,-573
400,-565
401,-525
402,-479
403,-459
404,-471
405,-478
406,-457
407,-436
408,-427
409,-414
410,-390
411,-366
412,-356
413,-355
414,-336
415,-295
416,-261
417,-249
418,-258
419,-277
420,-268
421,-220
422,-171
423,-140
424,-126
425,-150
426,-198
427,-222
428,-211
429,-187
430,-154
431,-133
432,-150
433,-178
434,-177
435,-156
436,-140
437,-120
438,-84
439,-50
440,-32
441,-28
442,-40
443,-53
444,-45
445,-35
446,-51
447,-61
448,-38
449,-13
450,-2
451,11
452,28
453,43
454,60
455,62
456,47
457,49
458,73
459,95
460,104
461,109
462,119
463,134
464,134
465,112
466,97
467,122
468,167
469,180
470,155
471,139
472,137
473,127
474,142
475,189
476,214
477,214
478,230
479,244
480,249
481,277
482,295
483,278
484,293
485,352
486,377
487,366
488,377
489,409
490,433
491,437
492,412
493,376
494,373
495,412
496,457
497,471
498,442
499,411
500,435
501,504
502,532
503,490
504,457
505,483
506,517
507,521
508,528
509,550
510,549
511,517
512,489
513,496
514,537
515,572
516,565
517,533
518,522
519,540
520,558
521,567
522,592
523,630
524,645
525,633
526,618
527,608
528,611
529,633
530,644
531,641
532,650
533,663
534,670
535,690
536,709
537,706
538,705
539,711
540,697
541,678
542,658
543,608
544,553
545,544
546,569
547,589
548,593
549,594
550,630
551,692
552,721
553,711
554,711
555,714
556,691
557,664
558,656
559,650
560,641
561,642
562,649
563,648
564,639
565,633
566,639
567,649
568,643
569,615
570,591
571,613
572,670
573,705
574,698
575,679
576,677
577,694
578,704
579,684
580,667
581,684
582,692
583,657
584,636
585,672
586,729
587,754
588,732
589,688
590,673
591,692
592,696
593,666
594,636
595,638
596,676
597,715
598,707
599,663
600,640
601,652
602,673
603,692
604,699
605,679
606,660
607,676
608,708
609,717
610,706
611,695
612,685
613,665
614,631
615,587
616,560
617,567
618,579
619,564
620,533
621,514
622,517
623,526
624,519
625,504
626,499
627,500
628,487
629,465
630,455
631,471
632,492
633,496
634,488
635,485
636,483
637,467
638,437
639,416
640,428
641,457
642,474
643,491
644,520
645,533
646,513
647,485
648,475
649,483
650,486
651,473
652,468
653,481
654,485
655,479
656,489
657,488
658,451
