,0
0,2
1,1
2,0
3,0
4,0
5,-1
6,0
7,0
8,0
9,-1
10,0
11,-1
12,-1
13,0
14,0
15,-1
16,1
17,2
18,1
19,0
20,-1
21,-3
22,1
23,8
24,4
25,-11
26,-12
27,7
28,16
29,-4
30,-21
31,17
32,97
33,145
34,117
35,38
36,-46
37,-116
38,-167
39,-188
40,-177
41,-151
42,-130
43,-109
44,-65
45,6
46,76
47,114
48,128
49,140
50,148
51,136
52,119
53,121
54,130
55,115
56,81
57,55
58,41
59,28
60,14
61,4
62,0
63,-5
64,-22
65,-51
66,-83
67,-102
68,-112
69,-121
70,-127
71,-125
72,-113
73,-92
74,-72
75,-69
76,-70
77,-40
78,8
79,23
80,-5
81,-34
82,-30
83,1
84,28
85,42
86,66
87,100
88,111
89,83
90,52
91,73
92,137
93,176
94,171
95,166
96,174
97,160
98,134
99,137
100,165
101,168
102,133
103,101
104,95
105,85
106,58
107,59
108,95
109,107
110,81
111,52
112,17
113,-35
114,-66
115,-59
116,-56
117,-69
118,-72
119,-64
120,-69
121,-86
122,-109
123,-131
124,-129
125,-113
126,-121
127,-152
128,-176
129,-183
130,-172
131,-148
132,-139
133,-152
134,-160
135,-170
136,-190
137,-192
138,-173
139,-165
140,-171
141,-190
142,-218
143,-218
144,-169
145,-126
146,-141
147,-186
148,-196
149,-154
150,-110
151,-117
152,-153
153,-166
154,-144
155,-113
156,-111
157,-142
158,-163
159,-154
160,-134
161,-108
162,-71
163,-39
164,-14
165,0
166,-11
167,-25
168,-17
169,-9
170,-19
171,-21
172,-8
173,7
174,26
175,45
176,59
177,67
178,74
179,89
180,101
181,84
182,53
183,45
184,60
185,78
186,98
187,117
188,134
189,151
190,161
191,161
192,146
193,105
194,74
195,92
196,123
197,124
198,115
199,112
200,113
201,127
202,141
203,124
204,89
205,78
206,103
207,134
208,138
209,122
210,116
211,115
212,101
213,90
214,97
215,109
216,121
217,129
218,129
219,120
220,100
221,82
222,88
223,107
224,112
225,118
226,133
227,126
228,105
229,114
230,143
231,136
232,96
233,80
234,91
235,85
236,68
237,76
238,108
239,137
240,159
241,183
242,197
243,182
244,150
245,134
246,132
247,113
248,101
249,121
250,128
251,107
252,104
253,118
254,104
255,77
256,66
257,62
258,55
259,49
260,36
261,19
262,3
263,-15
264,-23
265,-4
266,33
267,69
268,83
269,62
270,25
271,6
272,12
273,24
274,27
275,28
276,38
277,53
278,66
279,72
280,48
281,-4
282,-25
283,14
284,55
285,46
286,8
287,-20
288,-22
289,-6
290,8
291,-2
292,-33
293,-53
294,-50
295,-43
296,-45
297,-49
298,-55
299,-69
300,-80
301,-87
302,-101
303,-127
304,-154
305,-160
306,-131
307,-97
308,-87
309,-85
310,-69
311,-40
312,-23
313,-50
314,-104
315,-134
316,-135
317,-134
318,-127
319,-118
320,-127
321,-144
322,-150
323,-161
324,-183
325,-205
326,-218
327,-211
328,-184
329,-173
330,-193
331,-211
332,-210
333,-207
334,-222
335,-255
336,-280
337,-269
338,-234
339,-212
340,-217
341,-221
342,-197
343,-159
344,-139
345,-141
346,-158
347,-187
348,-195
349,-170
350,-156
351,-170
352,-173
353,-151
354,-134
355,-138
356,-146
357,-144
358,-149
359,-187
360,-229
361,-232
362,-222
363,-243
364,-266
365,-248
366,-214
367,-204
368,-221
369,-246
370,-264
371,-276
372,-278
373,-261
374,-234
375,-222
376,-231
377,-245
378,-251
379,-246
380,-243
381,-245
382,-251
383,-249
384,-237
385,-242
386,-279
387,-310
388,-317
389,-339
390,-376
391,-371
392,-337
393,-325
394,-317
395,-278
396,-235
397,-222
398,-244
399,-290
400,-323
401,-308
402,-265
403,-221
404,-183
405,-169
406,-187
407,-214
408,-230
409,-236
410,-251
411,-280
412,-280
413,-236
414,-203
415,-210
416,-220
417,-217
418,-196
419,-142
420,-98
421,-109
422,-126
423,-104
424,-82
425,-98
426,-136
427,-164
428,-152
429,-109
430,-81
431,-65
432,-39
433,-28
434,-42
435,-49
436,-48
437,-46
438,-18
439,19
440,16
441,-15
442,-32
443,-37
444,-44
445,-51
446,-50
447,-43
448,-35
449,-37
450,-46
451,-50
452,-39
453,-3
454,49
455,81
456,75
457,54
458,51
459,82
460,139
461,190
462,202
463,188
464,190
465,217
466,234
467,213
468,188
469,201
470,209
471,168
472,138
473,168
474,195
475,175
476,165
477,199
478,235
479,246
480,246
481,256
482,278
483,285
484,255
485,222
486,228
487,253
488,252
489,229
490,224
491,246
492,262
493,260
494,257
495,249
496,225
497,210
498,220
499,233
500,240
501,249
502,257
503,265
504,270
505,254
506,230
507,231
508,249
509,256
510,247
511,238
512,242
513,249
514,239
515,230
516,240
517,245
518,237
519,245
520,258
521,246
522,229
523,227
524,218
525,193
526,168
527,156
528,163
529,189
530,212
531,218
532,218
533,224
534,230
535,236
536,250
537,259
538,252
539,252
540,259
541,247
542,228
543,232
544,241
545,235
546,234
547,230
548,196
549,153
550,139
551,154
552,185
553,216
554,223
555,213
556,219
557,231
558,229
559,229
560,244
561,255
562,248
563,235
564,216
565,195
566,192
567,206
568,202
569,184
570,184
571,201
572,223
573,259
574,280
575,258
576,241
577,259
578,258
579,226
580,214
581,221
582,216
583,220
584,244
585,268
586,285
587,297
588,295
589,283
590,275
591,271
592,267
593,261
594,261
595,281
596,306
597,307
598,283
599,259
600,246
601,245
602,257
603,266
604,248
605,217
606,214
607,237
608,243
609,221
610,205
611,212
612,211
613,177
614,136
615,141
616,181
617,194
618,168
619,147
620,148
621,157
622,162
623,161
624,157
625,151
626,143
627,144
628,168
629,191
630,186
631,177
632,179
633,169
634,151
635,150
636,155
637,156
638,166
639,180
640,179
641,167
642,168
643,180
644,176
645,147
646,132
647,157
648,180
649,165
650,135
651,127
652,135
653,139
654,137
655,144
656,160
657,154
658,122
659,108
660,125
661,142
662,144
663,140
664,124
